#Original	New
ERR1857044_NC_009333.1_1:1.1208	LOC_1
ERR1857044_Contig_60371_6.99034:1.1055	LOC_5156
ERR1857044_Contig_6083_13.9034:1.1924	LOC_5157
ERR1857044_Contig_12427_8.33164:1.1401	LOC_5158
ERR1857044_Contig_84630_9.18565:1.2250	LOC_5159
ERR1857044_Contig_36788_8.75229:1.1110	LOC_5160
ERR1857044_Contig_29903_9.61753:1.1058	LOC_5161
ERR1857044_Contig_1371_9.94585:1.2162	LOC_5162
ERR1857044_Contig_45536_10.2079:1.1641	LOC_5163
ERR1857044_Contig_46563_10.7081:1.1716	LOC_5164
ERR1857044_Contig_10655_6.11881:1.1636	LOC_5165
ERR1857044_Contig_63145_13.604:1.1275	LOC_5166
ERR1857044_Contig_22560_8.36749:1.1201	LOC_5167
ERR1857044_Contig_69682_20.9767:1.1436	LOC_5168
ERR1857044_Contig_92286_17.123:1.1012	LOC_5169
ERR1857044_Contig_85346_8.79871:1.1729	LOC_5170
ERR1857044_Contig_17991_9.29558:1.2280	LOC_5171
ERR1857044_Contig_4622_10.7073:1.1342	LOC_5172
ERR1857044_Contig_30838_9.59455:1.1781	LOC_5173
ERR1857044_Contig_62748_16.1643:1.1377	LOC_5174
ERR1857044_Contig_93435_7.80306:1.1391	LOC_5175
ERR1857044_Contig_26629_10.1651:1.1225	LOC_5176
ERR1857044_Contig_75841_11.0446:1.3805	LOC_5177
ERR1857044_Contig_75768_9.00584:1.1219	LOC_5178
ERR1857044_Contig_60802_10.7215:1.1571	LOC_5179
ERR1857044_Contig_87954_10.1896:1.1428	LOC_5180
ERR1857044_Contig_92287_9.3585:1.1384	LOC_5181
ERR1857044_Contig_57314_7.89761:1.1192	LOC_5182
ERR1857044_Contig_29824_9.93159:1.1131	LOC_5183
ERR1857044_Contig_20099_11.2268:1.1797	LOC_5184
ERR1857044_Contig_32128_16.2893:1.1496	LOC_5185
ERR1857044_Contig_8232_15.3019:1.1557	LOC_5186
ERR1857044_Contig_3274_13.3219:1.1067	LOC_5187
ERR1857044_Contig_61220_13.5172:1.1441	LOC_5188
ERR1857044_Contig_85338_8.7236:1.1554	LOC_5189
ERR1857044_Contig_1162_9.11961:1.1040	LOC_5190
ERR1857044_Contig_70234_7.39494:1.2471	LOC_5191
ERR1857044_Contig_12744_8.2482:1.2385	LOC_5192
ERR1857044_Contig_73165_12.427:1.2254	LOC_5193
ERR1857044_Contig_61290_15.2337:1.1235	LOC_5194
ERR1857044_Contig_25310_5.23426:1.1275	LOC_5195
ERR1857044_Contig_78082_12.7878:1.1877	LOC_5196
ERR1857044_Contig_90174_8.48436:1.1203	LOC_5197
ERR1857044_Contig_30614_10.6945:1.3120	LOC_5198
ERR1857044_Contig_90542_7.38651:1.1399	LOC_5199
ERR1857044_Contig_74994_8.83918:1.1475	LOC_5200
ERR1857044_Contig_60065_13.1566:1.1380	LOC_5201
ERR1857044_Contig_67854_11.4034:1.1252	LOC_5202
ERR1857044_Contig_70243_12.5547:1.1044	LOC_5203
ERR1857044_Contig_13510_8.24509:1.1293	LOC_5204
ERR1857044_Contig_81234_8.64801:1.1503	LOC_5205
ERR1857044_Contig_69466_10.2041:1.1343	LOC_5206
ERR1857044_Contig_71740_25.4801:1.1405	LOC_5207
ERR1857044_Contig_25908_8.27656:1.1159	LOC_5208
ERR1857044_Contig_14958_6.1845:1.1852	LOC_5209
ERR1857044_Contig_59471_7.99675:1.1252	LOC_5210
ERR1857044_Contig_28868_8.11985:1.1063	LOC_5211
ERR1857044_Contig_61550_10.5479:1.2318	LOC_5212
ERR1857044_Contig_67265_9.61637:1.1266	LOC_5213
ERR1857044_Contig_86156_8.76827:1.1142	LOC_5214
ERR1857044_Contig_31202_7.6328:1.1142	LOC_5215
ERR1857044_Contig_49460_9.42137:1.1349	LOC_5216
ERR1857044_Contig_58854_26.1573:1.1247	LOC_5217
ERR1857044_Contig_58103_14.6521:1.1555	LOC_5218
ERR1857044_Contig_74129_7.18014:1.1047	LOC_5219
ERR1857044_Contig_28019_9.64652:1.1327	LOC_5220
ERR1857044_Contig_32722_10.5213:1.1290	LOC_5221
ERR1857044_Contig_54662_12.8745:1.1016	LOC_5222
ERR1857044_Contig_89220_13.4535:1.1127	LOC_5223
ERR1857044_Contig_27454_9.68941:1.1559	LOC_5224
ERR1857044_Contig_68707_9.06584:1.2693	LOC_5225
ERR1857044_Contig_45849_10.6107:1.1276	LOC_5226
ERR1857044_Contig_6722_5.04131:1.1085	LOC_5227
ERR1857044_Contig_62082_10.8224:1.1163	LOC_5228
ERR1857044_Contig_23390_11.9955:1.1350	LOC_5229
ERR1857044_Contig_4331_7.3461:1.1560	LOC_5230
ERR1857044_Contig_22238_5.45277:1.1248	LOC_5231
ERR1857044_Contig_65154_7.2327:1.1176	LOC_5232
ERR1857044_Contig_42569_14.3468:1.1280	LOC_5233
ERR1857044_Contig_78535_11.6293:1.1010	LOC_5234
ERR1857044_Contig_71712_12.9776:1.1004	LOC_5235
ERR1857044_Contig_7327_6.77833:1.1229	LOC_5236
ERR1857044_Contig_21720_7.56779:1.1119	LOC_5237
ERR1857044_Contig_88866_13.351:1.1322	LOC_5238
ERR1857044_Contig_50071_6.25236:1.1609	LOC_5239
ERR1857044_Contig_614_5.81395:1.1052	LOC_5240
ERR1857044_Contig_19732_17.1922:1.1097	LOC_5241
ERR1857044_Contig_42604_6.65101:1.1106	LOC_5242
ERR1857044_Contig_7105_12.5613:1.1194	LOC_5243
ERR1857044_Contig_43983_8.62805:1.1617	LOC_5244
ERR1857044_Contig_62032_6.34568:1.1721	LOC_5245
ERR1857044_Contig_29593_8.62982:1.1187	LOC_5246
ERR1857044_Contig_52464_23.5166:1.1826	LOC_5247
ERR1857044_Contig_36812_7.22002:1.2597	LOC_5248
ERR1857044_Contig_10044_13.313:1.1052	LOC_5249
ERR1857044_Contig_18517_11.5533:1.1540	LOC_5250
ERR1857044_Contig_74180_12.5278:1.1909	LOC_5251
ERR1857044_Contig_71817_10.2951:1.3524	LOC_5252
ERR1857044_Contig_85978_12.3819:1.1735	LOC_5253
ERR1857044_Contig_47028_15.9929:1.2122	LOC_5254
ERR1857044_Contig_59739_17.5442:1.1231	LOC_5255
ERR1857044_Contig_66174_13.5509:1.1336	LOC_5256
ERR1857044_Contig_7244_32.9033:1.1209	LOC_5257
ERR1857044_Contig_42235_7.09572:1.1211	LOC_5258
ERR1857044_Contig_74905_6.63317:1.1214	LOC_5259
ERR1857044_Contig_43218_10.6538:1.1109	LOC_5260
ERR1857044_Contig_36509_6.2902:1.1357	LOC_5261
ERR1857044_Contig_9262_8.19256:1.1230	LOC_5262
ERR1857044_Contig_36917_10.1507:1.1500	LOC_5263
ERR1857044_Contig_11294_12.6973:1.1044	LOC_5264
ERR1857044_Contig_44370_8.74354:1.1065	LOC_5265
ERR1857044_Contig_20973_8.27965:1.1268	LOC_5266
ERR1857044_Contig_79019_8.2269:1.1113	LOC_5267
ERR1857044_Contig_33289_7.24438:1.1088	LOC_5268
ERR1857044_Contig_62998_9.2746:1.2103	LOC_5269
ERR1857044_Contig_47111_10.4478:1.1485	LOC_5270
ERR1857044_Contig_90304_8.63373:1.1123	LOC_5271
ERR1857044_Contig_41689_17.082:1.1044	LOC_5272
ERR1857044_Contig_29853_8.13636:1.1802	LOC_5273
ERR1857044_Contig_74755_10.3177:1.1131	LOC_5274
ERR1857044_Contig_79781_9.01913:1.1170	LOC_5275
ERR1857044_Contig_64278_5.84393:1.1231	LOC_5276
ERR1857044_Contig_24225_10.0545:1.1304	LOC_5277
ERR1857044_Contig_30166_11.2895:1.1281	LOC_5278
ERR1857044_Contig_89250_12.4044:1.1118	LOC_5279
ERR1857044_Contig_16315_11.6217:1.1006	LOC_5280
ERR1857044_Contig_5949_7.50995:1.1075	LOC_5281
ERR1857044_Contig_72357_10.0819:1.1094	LOC_5282
ERR1857044_Contig_51475_7.21238:1.1329	LOC_5283
ERR1857044_Contig_31906_8.76322:1.1325	LOC_5284
ERR1857044_Contig_51416_6.57216:1.1184	LOC_5285
ERR1857044_Contig_37899_17.3049:1.1378	LOC_5286
ERR1857044_Contig_81822_7.29398:1.1316	LOC_5287
ERR1857044_Contig_57796_10.6104:1.1116	LOC_5288
ERR1857044_Contig_71521_6.66186:1.1475	LOC_5289
ERR1857044_Contig_58137_12.0385:1.1188	LOC_5290
ERR1857044_Contig_76586_6.50958:1.1221	LOC_5291
ERR1857044_Contig_29947_8.05296:1.2116	LOC_5292
ERR1857044_Contig_36470_6.76376:1.1692	LOC_5293
ERR1857044_Contig_33305_8.64594:1.1017	LOC_5294
ERR1857044_Contig_26706_7.92329:1.1441	LOC_5295
ERR1857044_Contig_85394_12.1545:1.1891	LOC_5296
ERR1857044_Contig_2525_5.95083:1.1098	LOC_5297
ERR1857044_Contig_74481_10.2733:1.1802	LOC_5298
ERR1857044_Contig_50703_11.5278:1.1206	LOC_5299
ERR1857044_Contig_12564_4.91402:1.1218	LOC_5300
ERR1857044_Contig_32750_6.79484:1.1453	LOC_5301
ERR1857044_Contig_80170_9.13073:1.1068	LOC_5302
ERR1857044_Contig_28232_5.91789:1.1384	LOC_5303
ERR1857044_Contig_69897_9.11337:1.1149	LOC_5304
ERR1857044_Contig_5667_15.1832:1.1543	LOC_5305
ERR1857044_Contig_21555_14.0377:1.1346	LOC_5306
ERR1857044_Contig_30245_9.17623:1.1223	LOC_5307
ERR1857044_Contig_82967_8.36224:1.1588	LOC_5308
ERR1857044_Contig_56871_7.40531:1.2993	LOC_5309
ERR1857044_Contig_81588_17.6876:1.1579	LOC_5310
ERR1857044_Contig_62959_13.0613:1.1260	LOC_5311
ERR1857044_Contig_29378_7.98828:1.1044	LOC_5312
ERR1857044_Contig_5899_11.5784:1.1021	LOC_5313
ERR1857044_Contig_44592_5.85549:1.1058	LOC_5314
ERR1857044_Contig_55190_7.87476:1.1601	LOC_5315
ERR1857044_Contig_54891_11.2922:1.1081	LOC_5316
ERR1857044_Contig_3386_14.3378:1.2184	LOC_5317
ERR1857044_Contig_69681_8.50037:1.1379	LOC_5318
ERR1857044_Contig_62229_4.34357:1.1257	LOC_5319
ERR1857044_Contig_81403_5.46594:1.1488	LOC_5320
ERR1857044_Contig_32828_11.9078:1.1321	LOC_5321
ERR1857044_Contig_4171_10.9914:1.1301	LOC_5322
ERR1857044_Contig_86026_5.81601:1.1819	LOC_5323
ERR1857044_Contig_16231_10.3325:1.1647	LOC_5324
ERR1857044_Contig_60507_11.8414:1.1136	LOC_5325
ERR1857044_Contig_74788_14.5118:1.1667	LOC_5326
ERR1857044_Contig_73111_10.1905:1.2109	LOC_5327
ERR1857044_Contig_49452_12.0661:1.1004	LOC_5328
ERR1857044_Contig_21007_7.82696:1.2216	LOC_5329
ERR1857044_Contig_69955_7.50542:1.1219	LOC_5330
ERR1857044_Contig_69073_10.4849:1.1014	LOC_5331
ERR1857044_Contig_53728_6.55122:1.1865	LOC_5332
ERR1857044_Contig_9545_10.0087:1.1057	LOC_5333
ERR1857044_Contig_51305_10.6599:1.1837	LOC_5334
ERR1857044_Contig_69418_5.88543:1.1207	LOC_5335
ERR1857044_Contig_81159_7.36862:1.2136	LOC_5336
ERR1857044_Contig_93219_12.5159:1.1055	LOC_5337
ERR1857044_Contig_17996_6.80745:1.1282	LOC_5338
ERR1857044_Contig_25530_5.54789:1.2077	LOC_5339
ERR1857044_Contig_21385_11.5637:1.1471	LOC_5340
ERR1857044_Contig_79102_6.20146:1.1117	LOC_5341
ERR1857044_Contig_29855_10.3939:1.1505	LOC_5342
ERR1857044_Contig_88634_9.98801:1.1021	LOC_5343
ERR1857044_Contig_53818_13.5197:1.2483	LOC_5344
ERR1857044_Contig_26839_8.32572:1.1552	LOC_5345
ERR1857044_Contig_19312_11.8499:1.1226	LOC_5346
ERR1857044_Contig_49264_23.7325:1.1986	LOC_5347
ERR1857044_Contig_32429_11.5458:1.1090	LOC_5348
ERR1857044_Contig_35042_11.2982:1.2069	LOC_5349
ERR1857044_Contig_27745_7.71331:1.1042	LOC_5350
ERR1857044_Contig_45031_39.1291:1.1205	LOC_5351
ERR1857044_Contig_55796_9.08226:1.1345	LOC_5352
ERR1857044_Contig_22111_6.06868:1.1214	LOC_5353
ERR1857044_Contig_30969_8.77284:1.1684	LOC_5354
ERR1857044_Contig_80753_7.38008:1.1054	LOC_5355
ERR1857044_Contig_73184_6.26114:1.1165	LOC_5356
ERR1857044_Contig_24004_11.4473:1.1234	LOC_5357
ERR1857044_Contig_79051_10.2056:1.1129	LOC_5358
ERR1857044_Contig_73980_6.51972:1.1009	LOC_5359
ERR1857044_Contig_35196_9.15323:1.1260	LOC_5360
ERR1857044_Contig_17199_9.4958:1.1450	LOC_5361
ERR1857044_Contig_85772_9.08065:1.1136	LOC_5362
ERR1857044_Contig_19692_13.1207:1.1354	LOC_5363
ERR1857044_Contig_80466_9.83079:1.1657	LOC_5364
ERR1857044_Contig_72846_7.15463:1.1100	LOC_5365
ERR1857044_Contig_81895_14.4934:1.1082	LOC_5366
ERR1857044_Contig_54420_5.10194:1.1001	LOC_5367
ERR1857044_Contig_40684_5.56778:1.1820	LOC_5368
ERR1857044_Contig_57060_8.25665:1.1524	LOC_5369
ERR1857044_Contig_74039_11.7719:1.1787	LOC_5370
ERR1857044_Contig_87573_10.4745:1.1333	LOC_5371
ERR1857044_Contig_63577_10.3024:1.1796	LOC_5372
ERR1857044_Contig_7851_9.03081:1.1091	LOC_5373
ERR1857044_Contig_16433_13.218:1.1107	LOC_5374
ERR1857044_Contig_85009_11.8908:1.1924	LOC_5375
ERR1857044_Contig_11465_10.7109:1.1355	LOC_5376
ERR1857044_Contig_72826_6.41938:1.1093	LOC_5377
ERR1857044_Contig_24716_7.42775:1.1404	LOC_5378
ERR1857044_Contig_6374_11.6447:1.1219	LOC_5379
ERR1857044_Contig_25117_6.7455:1.1132	LOC_5380
ERR1857044_Contig_92191_9.06351:1.1012	LOC_5381
ERR1857044_Contig_52799_13.171:1.1102	LOC_5382
ERR1857044_Contig_85913_9.367:1.2099	LOC_5383
ERR1857044_Contig_48740_11.572:1.1436	LOC_5384
ERR1857044_Contig_72178_9.16897:1.1180	LOC_5385
ERR1857044_Contig_69715_9.23785:1.1193	LOC_5386
ERR1857044_Contig_27049_9.61798:1.2423	LOC_5387
ERR1857044_Contig_86557_8.98817:1.1034	LOC_5388
ERR1857044_Contig_42189_9.51836:1.2171	LOC_5389
ERR1857044_Contig_28270_12.8682:1.1340	LOC_5390
ERR1857044_Contig_42639_14.3102:1.1145	LOC_5391
ERR1857044_Contig_46848_9.46425:1.1069	LOC_5392
ERR1857044_Contig_90788_8.32867:1.1450	LOC_5393
ERR1857044_Contig_26070_4.75644:1.1030	LOC_5394
ERR1857044_Contig_79789_34.112:1.1582	LOC_5395
ERR1857044_Contig_60340_9.08751:1.1277	LOC_5396
ERR1857044_Contig_36793_12.6566:1.1339	LOC_5397
ERR1857044_Contig_71796_5.94903:1.1982	LOC_5398
ERR1857044_Contig_34753_6.05607:1.1001	LOC_5399
ERR1857044_Contig_57337_9.56585:1.1121	LOC_5400
ERR1857044_Contig_77052_9.01127:1.1529	LOC_5401
ERR1857044_Contig_25852_15.3445:1.1036	LOC_5402
ERR1857044_Contig_6965_10.1289:1.1036	LOC_5403
ERR1857044_Contig_16841_7.98062:1.1723	LOC_5404
ERR1857044_Contig_90009_8.86781:1.1306	LOC_5405
ERR1857044_Contig_19183_12.4838:1.1006	LOC_5406
ERR1857044_Contig_83284_10.8875:1.1282	LOC_5407
ERR1857044_Contig_51458_6.98856:1.1069	LOC_5408
ERR1857044_Contig_43377_11.3277:1.1268	LOC_5409
ERR1857044_Contig_24045_9.43919:1.1056	LOC_5410
ERR1857044_Contig_60476_12.8104:1.1286	LOC_5411
ERR1857044_Contig_14131_8.35145:1.2026	LOC_5412
ERR1857044_Contig_5056_8.98388:1.1633	LOC_5413
ERR1857044_Contig_73632_7.90523:1.1972	LOC_5414
ERR1857044_Contig_55130_14.1555:1.1075	LOC_5415
ERR1857044_Contig_33804_5:1.1482	LOC_5416
ERR1857044_Contig_20146_8.72418:1.1492	LOC_5417
ERR1857044_Contig_8755_9.20333:1.1884	LOC_5418
ERR1857044_Contig_45854_7.48219:1.2154	LOC_5419
ERR1857044_Contig_61981_9.68723:1.2760	LOC_5420
ERR1857044_Contig_12260_8.11912:1.1296	LOC_5421
ERR1857044_Contig_12361_9.43696:1.2217	LOC_5422
ERR1857044_Contig_41301_12.7913:1.1060	LOC_5423
ERR1857044_Contig_25836_11.1374:1.1112	LOC_5424
ERR1857044_Contig_10602_13.0866:1.1440	LOC_5425
ERR1857044_Contig_93241_10.5664:1.1037	LOC_5426
ERR1857044_Contig_65600_12.1065:1.1034	LOC_5427
ERR1857044_Contig_60274_7.83482:1.1588	LOC_5428
ERR1857044_Contig_42530_13.0708:1.1375	LOC_5429
ERR1857044_Contig_74008_15.1749:1.1152	LOC_5430
ERR1857044_Contig_70130_10.3033:1.1296	LOC_5431
ERR1857044_Contig_88544_13.1404:1.2157	LOC_5432
ERR1857044_Contig_20886_7.99802:1.1028	LOC_5433
ERR1857044_Contig_36998_7.88475:1.1443	LOC_5434
ERR1857044_Contig_43549_9.17905:1.1137	LOC_5435
ERR1857044_Contig_14080_11.7663:1.1248	LOC_5436
ERR1857044_Contig_4765_8.28675:1.1544	LOC_5437
ERR1857044_Contig_35061_5.31497:1.1309	LOC_5438
ERR1857044_Contig_10695_10.0924:1.1297	LOC_5439
ERR1857044_Contig_52699_10.8593:1.1498	LOC_5440
ERR1857044_Contig_86666_6.36774:1.1260	LOC_5441
ERR1857044_Contig_34332_10.7393:1.1209	LOC_5442
ERR1857044_Contig_27801_9.8872:1.1403	LOC_5443
ERR1857044_Contig_13681_6.02744:1.1186	LOC_5444
ERR1857044_Contig_35637_5.58912:1.1288	LOC_5445
ERR1857044_Contig_29271_6.29322:1.1067	LOC_5446
ERR1857044_Contig_24917_6.96051:1.1109	LOC_5447
ERR1857044_Contig_91557_15.2629:1.1199	LOC_5448
ERR1857044_Contig_22065_6.77894:1.1739	LOC_5449
ERR1857044_Contig_25131_9.54875:1.1343	LOC_5450
ERR1857044_Contig_55898_4.5445:1.1256	LOC_5451
ERR1857044_Contig_50674_7.81402:1.1832	LOC_5452
ERR1857044_Contig_8046_16.4456:1.1187	LOC_5453
ERR1857044_Contig_51613_7.28408:1.1333	LOC_5454
ERR1857044_Contig_21147_9.46261:1.1170	LOC_5455
ERR1857044_Contig_72374_10.3154:1.1548	LOC_5456
ERR1857044_Contig_42814_10.0016:1.1290	LOC_5457
ERR1857044_Contig_63448_12.6667:1.1049	LOC_5458
ERR1857044_Contig_41868_11.8976:1.1202	LOC_5459
ERR1857044_Contig_29191_20.4459:1.1646	LOC_5460
ERR1857044_Contig_40124_9.2332:1.1285	LOC_5461
ERR1857044_Contig_80953_8.98189:1.1014	LOC_5462
ERR1857044_Contig_41725_11.6667:1.1148	LOC_5463
ERR1857044_Contig_74878_6.1665:1.1011	LOC_5464
ERR1857044_Contig_59043_8.26808:1.1057	LOC_5465
ERR1857044_Contig_36022_7.54591:1.1022	LOC_5466
ERR1857044_Contig_89779_8.20492:1.1606	LOC_5467
ERR1857044_Contig_61415_11.5847:1.1207	LOC_5468
ERR1857044_Contig_29877_4.84723:1.1303	LOC_5469
ERR1857044_Contig_35145_4.42789:1.1282	LOC_5470
ERR1857044_Contig_78563_10.6534:1.1751	LOC_5471
ERR1857044_Contig_35577_4.97894:1.1112	LOC_5472
ERR1857044_Contig_89932_13.3507:1.1172	LOC_5473
ERR1857044_Contig_37910_7.25094:1.1080	LOC_5474
ERR1857044_Contig_79286_6.50045:1.1137	LOC_5475
ERR1857044_Contig_16407_5.24604:1.1284	LOC_5476
ERR1857044_Contig_81090_7.89643:1.1140	LOC_5477
ERR1857044_Contig_68513_11.8698:1.1679	LOC_5478
ERR1857044_Contig_55407_6.69219:1.1352	LOC_5479
ERR1857044_Contig_86781_8.63732:1.1440	LOC_5480
ERR1857044_Contig_65348_8.86462:1.1778	LOC_5481
ERR1857044_Contig_14008_20.9266:1.1219	LOC_5482
ERR1857044_Contig_13871_6.18132:1.1476	LOC_5483
ERR1857044_Contig_93396_13.1852:1.1019	LOC_5484
ERR1857044_Contig_52318_7.28436:1.1177	LOC_5485
ERR1857044_Contig_91553_9.56259:1.1490	LOC_5486
ERR1857044_Contig_24822_6.98444:1.1305	LOC_5487
ERR1857044_Contig_60497_7.82146:1.1157	LOC_5488
ERR1857044_Contig_49319_9.83851:1.1308	LOC_5489
ERR1857044_Contig_52935_12.7735:1.1212	LOC_5490
ERR1857044_Contig_25878_7.86938:1.2156	LOC_5491
ERR1857044_Contig_68313_10.1609:1.1195	LOC_5492
ERR1857044_Contig_55778_11.9703:1.1402	LOC_5493
ERR1857044_Contig_74107_11.1148:1.1022	LOC_5494
ERR1857044_Contig_7684_22.4267:1.1227	LOC_5495
ERR1857044_Contig_19965_11.4289:1.1468	LOC_5496
ERR1857044_Contig_86071_11.2819:1.1538	LOC_5497
ERR1857044_Contig_91131_7.91591:1.1007	LOC_5498
ERR1857044_Contig_61719_6.73132:1.1144	LOC_5499
ERR1857044_Contig_69427_7.28411:1.1266	LOC_5500
ERR1857044_Contig_68231_6.99713:1.1065	LOC_5501
ERR1857044_Contig_49045_9.54503:1.1297	LOC_5502
ERR1857044_Contig_1774_10.5682:1.1002	LOC_5503
ERR1857044_Contig_62377_7.42979:1.1423	LOC_5504
ERR1857044_Contig_5515_21.1308:1.1488	LOC_5505
ERR1857044_Contig_80822_7.8867:1.1900	LOC_5506
ERR1857044_Contig_23427_12.8754:1.1200	LOC_5507
ERR1857044_Contig_23097_5.65974:1.1078	LOC_5508
ERR1857044_Contig_9611_10.3439:1.1410	LOC_5509
ERR1857044_Contig_21744_7.98728:1.1199	LOC_5510
ERR1857044_Contig_66369_13.0192:1.1477	LOC_5511
ERR1857044_Contig_40274_6.82797:1.1264	LOC_5512
ERR1857044_Contig_26954_10.5284:1.1095	LOC_5513
ERR1857044_Contig_90606_7.01421:1.2554	LOC_5514
ERR1857044_Contig_88456_6.84384:1.1685	LOC_5515
ERR1857044_Contig_52316_11.6318:1.1245	LOC_5516
ERR1857044_Contig_29615_9.30479:1.1585	LOC_5517
ERR1857044_Contig_81475_14.1636:1.1120	LOC_5518
ERR1857044_Contig_53920_9.9869:1.1318	LOC_5519
ERR1857044_Contig_74384_10.4022:1.1482	LOC_5520
ERR1857044_Contig_3634_5.80779:1.1175	LOC_5521
ERR1857044_Contig_92475_10.9237:1.1304	LOC_5522
ERR1857044_Contig_17578_5.31719:1.1032	LOC_5523
ERR1857044_Contig_6594_6.73165:1.1246	LOC_5524
ERR1857044_Contig_38442_8.37808:1.2128	LOC_5525
ERR1857044_Contig_2463_10.4872:1.1695	LOC_5526
ERR1857044_Contig_30572_7.36337:1.1740	LOC_5527
ERR1857044_Contig_85235_11.1868:1.1294	LOC_5528
ERR1857044_Contig_90543_7.51536:1.1062	LOC_5529
ERR1857044_Contig_72413_6.30438:1.1344	LOC_5530
ERR1857044_Contig_65156_8.75043:1.1182	LOC_5531
ERR1857044_Contig_37878_10.8234:1.1458	LOC_5532
ERR1857044_Contig_66012_9.50407:1.1002	LOC_5533
ERR1857044_Contig_86850_6.68248:1.1264	LOC_5534
ERR1857044_Contig_89302_6.42234:1.1121	LOC_5535
ERR1857044_Contig_6157_9.42354:1.1583	LOC_5536
ERR1857044_Contig_70951_8.26684:1.1549	LOC_5537
ERR1857044_Contig_20245_13.2277:1.1592	LOC_5538
ERR1857044_Contig_21347_12.109:1.1066	LOC_5539
ERR1857044_Contig_21762_7.28846:1.1268	LOC_5540
ERR1857044_Contig_2298_5.42205:1.1027	LOC_5541
ERR1857044_Contig_17549_6.18158:1.1160	LOC_5542
ERR1857044_Contig_57911_7.91461:1.1074	LOC_5543
ERR1857044_Contig_15881_21.5725:1.1047	LOC_5544
ERR1857044_Contig_20115_8.80079:1.1034	LOC_5545
ERR1857044_Contig_62882_21.4149:1.1037	LOC_5546
ERR1857044_Contig_31492_4.77842:1.1234	LOC_5547
ERR1857044_Contig_20308_12.9178:1.1504	LOC_5548
ERR1857044_Contig_5662_5.3662:1.1014	LOC_5549
ERR1857044_Contig_11345_7.84691:1.1235	LOC_5550
ERR1857044_Contig_14492_13.0226:1.1080	LOC_5551
ERR1857044_Contig_78393_11.6051:1.1600	LOC_5552
ERR1857044_Contig_90471_8.64069:1.1008	LOC_5553
ERR1857044_Contig_80387_7.49127:1.1166	LOC_5554
ERR1857044_Contig_89584_9.16822:1.1096	LOC_5555
ERR1857044_Contig_34020_12.6811:1.1519	LOC_5556
ERR1857044_Contig_69447_8.96558:1.1153	LOC_5557
ERR1857044_Contig_56948_6.85502:1.1296	LOC_5558
ERR1857044_Contig_18535_6.75224:1.1138	LOC_5559
ERR1857044_Contig_51321_6.00847:1.1083	LOC_5560
ERR1857044_Contig_57965_15.9913:1.1060	LOC_5561
ERR1857044_Contig_81330_10.4767:1.1566	LOC_5562
ERR1857044_Contig_34862_6.37793:1.1597	LOC_5563
ERR1857044_Contig_48174_9.25104:1.1223	LOC_5564
ERR1857044_Contig_86506_9.34218:1.2092	LOC_5565
ERR1857044_Contig_19236_8.82301:1.1037	LOC_5566
ERR1857044_Contig_293_6.57564:1.1038	LOC_5567
ERR1857044_Contig_26876_7.29749:1.1136	LOC_5568
ERR1857044_Contig_46296_10.6665:1.1957	LOC_5569
ERR1857044_Contig_80333_9.0274:1.1042	LOC_5570
ERR1857044_Contig_9695_7.6278:1.1538	LOC_5571
ERR1857044_Contig_19596_8.01399:1.1021	LOC_5572
ERR1857044_Contig_8462_8.66667:1.1130	LOC_5573
ERR1857044_Contig_38073_8.4321:1.1640	LOC_5574
ERR1857044_Contig_18247_5.51188:1.1030	LOC_5575
ERR1857044_Contig_13234_11.6221:1.1232	LOC_5576
ERR1857044_Contig_57835_8.37562:1.1029	LOC_5577
ERR1857044_Contig_10823_7.58892:1.1139	LOC_5578
ERR1857044_Contig_40230_6.89033:1.1096	LOC_5579
ERR1857044_Contig_5151_9.74466:1.1285	LOC_5580
ERR1857044_Contig_15874_7.225:1.1300	LOC_5581
ERR1857044_Contig_73664_9.00508:1.1200	LOC_5582
ERR1857044_Contig_41724_9.02234:1.1005	LOC_5583
ERR1857044_Contig_21737_5.88649:1.1782	LOC_5584
ERR1857044_Contig_24644_5.98317:1.1446	LOC_5585
ERR1857044_Contig_159_7.24444:1.1010	LOC_5586
ERR1857044_Contig_50789_10.6803:1.1293	LOC_5587
ERR1857044_Contig_32675_6.54792:1.1199	LOC_5588
ERR1857044_Contig_90879_6.06449:1.1338	LOC_5589
ERR1857044_Contig_84415_8.3084:1.1330	LOC_5590
ERR1857044_Contig_1491_7.49579:1.2039	LOC_5591
ERR1857044_Contig_93470_7.49586:1.1710	LOC_5592
ERR1857044_Contig_53130_10.8101:1.1421	LOC_5593
ERR1857044_Contig_75485_7.40644:1.1169	LOC_5594
ERR1857044_Contig_83903_11.0386:1.1316	LOC_5595
ERR1857044_Contig_18869_9.15313:1.1731	LOC_5596
ERR1857044_Contig_72156_7.40431:1.1504	LOC_5597
ERR1857044_Contig_22625_13.0177:1.1038	LOC_5598
ERR1857044_Contig_16203_17.1754:1.1143	LOC_5599
ERR1857044_Contig_19092_9.17892:1.1149	LOC_5600
ERR1857044_Contig_62098_9.4384:1.1067	LOC_5601
ERR1857044_Contig_16158_8.72866:1.2386	LOC_5602
ERR1857044_Contig_60058_11.4732:1.1624	LOC_5603
ERR1857044_Contig_67443_6.61997:1.1362	LOC_5604
ERR1857044_Contig_31332_8.88889:1.1550	LOC_5605
ERR1857044_Contig_20008_7.72189:1.1372	LOC_5606
